人道	2
誑	1
卷第一	2
塵	3
規	3
足	2
但	5
蛟龍	1
妙覺	1
稷	1
著語	6
路上	1
只管	12
經疏	1
a	22
解包	1
八	7
玄微	1
化緣	1
至道	1
隊	2
關捩子	2
退步	1
柰	2
讀	1
佛心印	3
一切	1
陞座	1
果	2
憤	1
弊	1
菩提流支	1
舉一明三	1
未有	2
便	66
用處	2
洒洒	3
利益	1
幾曾	1
常侍	1
精神	1
甲	1
齴	1
畔	2
開門	1
出世	4
文殊	1
鬚	2
古今	2
剜	1
行動	1
據傳	1
又	43
澤	1
轉	10
末後	9
南方	2
遠	11
自家	1
不用	1
罵人	1
罪過	1
蒼	1
苦瓜	1
手段	5
禪門	1
鑊	1
更加	1
隨	8
揀擇	8
坐斷	10
執法	1
秋收冬藏	1
見到	2
臨濟	2
元年	1
今後	2
盡力	1
檐	2
病	3
曹山	1
乎	9
大	14
第一句	1
不行	1
高聲	2
偷	2
謾	5
肚	2
丙丁	1
大綱	2
御	1
蚊	1
竇	2
懺悔	2
潭	6
微塵	1
粘	3
江西	1
它	1
錄	2
虜	2
臧	1
撞	1
父	1
接嘴	2
尚書	1
山僧	9
上下	3
七穿八穴	1
四方	1
貫	1
諸天	1
面	6
觸	5
輓	1
心境	1
人我	2
可惜	2
獰	1
道	179
欺	2
劈頭	2
輩	1
獨	2
久	6
擎	1
矢	1
c	13
天下	23
廢	2
丈	6
王詔	1
成敗	1
漏	1
鼓腹	1
布	1
五百	3
體空	1
纖	2
請益	4
先	9
猿	1
一字	3
罵	2
做作	1
出頭	5
狐	1
忒殺	3
羃	8
勢	1
山	33
想	2
然	11
濁	4
鷓鴣	5
遣	2
烏	3
似	52
獨尊	1
那裏	10
求	11
拏	2
趣	1
照	9
微笑	1
咎	3
大凡	4
平穩	2
指令	2
橋	1
旋	3
波瀾	1
法眼	23
垂語	2
礴	2
珠	1
突出	1
拓跋氏	1
師傅	1
免	3
低頭	1
油	3
人心	4
不妨	23
靜心	1
四維	4
固有	1
孰	2
自由自在	1
無	98
虎	6
各	1
刃	1
鞋	1
舊曆	1
老子	2
豁	2
下生	1
其	20
凡夫	1
